"","time","posX","posY","orientation","mac","signal","rawTime"
"19441",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:e1:c0",-48,1139694898274
"19442",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:3b:c7:c6",-57,1139694898274
"19443",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8a",-57,1139694898274
"19444",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:81",-61,1139694898274
"19445",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:90",-67,1139694898274
"19446",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:dd:cd",-63,1139694898274
"19449",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:e1:c0",-49,1139694898526
"19450",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:81",-57,1139694898526
"19451",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:3b:c7:c6",-55,1139694898526
"19452",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8a",-56,1139694898526
"19453",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8a",-57,1139694898526
"19454",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:90",-64,1139694898526
"19455",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8d",-62,1139694898526
"19456",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:dd:cd",-64,1139694898526
"19459",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:e1:c0",-49,1139694898778
"19460",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:3b:c7:c6",-54,1139694898778
"19461",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:81",-60,1139694898778
"19462",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8d",-56,1139694898778
"19463",2006-02-11 15:54:58,11.76,7.76,180,"00:0f:a3:39:dd:cd",-66,1139694898778
"19464",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:90",-67,1139694898778
"19465",2006-02-11 15:54:58,11.76,7.76,180,"00:14:bf:b1:97:8a",-51,1139694898778
"19468",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8d",-56,1139694899030
"19469",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:e1:c0",-49,1139694899030
"19470",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:81",-60,1139694899030
"19471",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:3b:c7:c6",-55,1139694899030
"19472",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8a",-56,1139694899030
"19473",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:90",-66,1139694899030
"19474",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:dd:cd",-64,1139694899030
"19477",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:e1:c0",-48,1139694899283
"19478",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8d",-51,1139694899283
"19479",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:3b:c7:c6",-55,1139694899283
"19480",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8a",-56,1139694899283
"19481",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:81",-60,1139694899283
"19482",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:dd:cd",-65,1139694899283
"19483",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:90",-66,1139694899283
"19486",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:e1:c0",-48,1139694899534
"19487",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:3b:c7:c6",-57,1139694899534
"19488",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8d",-56,1139694899534
"19489",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:81",-61,1139694899534
"19490",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:90",-64,1139694899534
"19491",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:dd:cd",-64,1139694899534
"19494",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:e1:c0",-48,1139694899787
"19495",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8d",-51,1139694899787
"19496",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:8a",-59,1139694899787
"19497",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:3b:c7:c6",-57,1139694899787
"19498",2006-02-11 15:54:59,11.76,7.76,180,"00:0f:a3:39:dd:cd",-65,1139694899787
"19499",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:81",-60,1139694899787
"19500",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:90",-62,1139694899787
"19501",2006-02-11 15:54:59,11.76,7.76,180,"00:14:bf:b1:97:90",-66,1139694899787
"19504",2006-02-11 15:56:23,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694983632
"19505",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:81",-57,1139694983632
"19506",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:8d",-57,1139694983632
"19507",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:90",-64,1139694983632
"19508",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:8a",-64,1139694983632
"19509",2006-02-11 15:56:23,12.55,7.38,0,"00:0f:a3:39:dd:cd",-71,1139694983632
"19512",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:3b:c7:c6",-49,1139694983884
"19513",2006-02-11 15:56:23,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694983884
"19514",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694983884
"19515",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:8a",-68,1139694983884
"19516",2006-02-11 15:56:23,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694983884
"19517",2006-02-11 15:56:23,12.55,7.38,0,"00:0f:a3:39:dd:cd",-69,1139694983884
"19520",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694984136
"19521",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694984136
"19522",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:81",-57,1139694984136
"19523",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:dd:cd",-58,1139694984136
"19524",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694984136
"19527",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694984388
"19528",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694984388
"19529",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:3b:c7:c6",-49,1139694984388
"19530",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:81",-56,1139694984388
"19531",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:81",-56,1139694984388
"19532",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694984388
"19533",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:90",-67,1139694984388
"19534",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:dd:cd",-69,1139694984388
"19537",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694984640
"19538",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694984640
"19539",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:81",-55,1139694984640
"19540",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8a",-65,1139694984640
"19541",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:3b:c7:c6",-52,1139694984640
"19542",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:dd:cd",-69,1139694984640
"19544",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694984892
"19545",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:3b:c7:c6",-55,1139694984892
"19546",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:81",-57,1139694984892
"19547",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:8a",-65,1139694984892
"19548",2006-02-11 15:56:24,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694984892
"19549",2006-02-11 15:56:24,12.55,7.38,0,"00:0f:a3:39:dd:cd",-70,1139694984892
"19552",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694985144
"19553",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694985144
"19554",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:81",-62,1139694985144
"19555",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694985144
"19556",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:dd:cd",-70,1139694985144
"19558",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694985396
"19559",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694985396
"19560",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:dd:cd",-58,1139694985396
"19561",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:3b:c7:c6",-54,1139694985396
"19562",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:81",-65,1139694985396
"19563",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694985396
"19566",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694985648
"19567",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694985648
"19568",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:3b:c7:c6",-55,1139694985648
"19569",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694985648
"19570",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694985648
"19571",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694985648
"19572",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:81",-75,1139694985648
"19575",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694985900
"19576",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694985900
"19577",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:3b:c7:c6",-55,1139694985900
"19578",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:81",-62,1139694985900
"19579",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694985900
"19580",2006-02-11 15:56:25,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694985900
"19581",2006-02-11 15:56:25,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694985900
"19584",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694986152
"19585",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694986152
"19586",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694986152
"19587",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694986152
"19588",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-64,1139694986152
"19589",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-64,1139694986152
"19590",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:81",-53,1139694986152
"19593",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694986404
"19594",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694986404
"19595",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:3b:c7:c6",-49,1139694986404
"19596",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:81",-62,1139694986404
"19597",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694986404
"19598",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694986404
"19599",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:dd:cd",-55,1139694986404
"19602",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694986656
"19603",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:3b:c7:c6",-48,1139694986656
"19604",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694986656
"19605",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:81",-54,1139694986656
"19606",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694986656
"19607",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694986656
"19608",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:dd:cd",-57,1139694986656
"19611",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:e1:c0",-40,1139694986908
"19612",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:3b:c7:c6",-54,1139694986908
"19613",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8d",-53,1139694986908
"19614",2006-02-11 15:56:26,12.55,7.38,0,"00:0f:a3:39:dd:cd",-57,1139694986908
"19615",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:90",-63,1139694986908
"19616",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694986908
"19617",2006-02-11 15:56:26,12.55,7.38,0,"00:14:bf:b1:97:8a",-64,1139694986908
"19619",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694987160
"19620",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694987160
"19621",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:3b:c7:c6",-55,1139694987160
"19622",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694987160
"19623",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:81",-61,1139694987160
"19624",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694987160
"19625",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:dd:cd",-68,1139694987160
"19628",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694987412
"19629",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694987412
"19630",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8a",-61,1139694987412
"19631",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:81",-58,1139694987412
"19632",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:dd:cd",-68,1139694987412
"19633",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:90",-67,1139694987412
"19636",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694987664
"19637",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8a",-64,1139694987664
"19638",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694987664
"19639",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:dd:cd",-68,1139694987664
"19640",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:81",-53,1139694987664
"19642",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694987916
"19643",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:81",-56,1139694987916
"19644",2006-02-11 15:56:27,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694987916
"19645",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:90",-68,1139694987916
"19646",2006-02-11 15:56:27,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694987916
"19648",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694988168
"19649",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:3b:c7:c6",-48,1139694988168
"19650",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694988168
"19651",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694988168
"19652",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:dd:cd",-69,1139694988168
"19655",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694988420
"19656",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694988420
"19657",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:3b:c7:c6",-57,1139694988420
"19658",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:dd:cd",-58,1139694988420
"19659",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:81",-62,1139694988420
"19660",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694988420
"19661",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694988420
"19664",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694988672
"19665",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:3b:c7:c6",-51,1139694988672
"19666",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:dd:cd",-57,1139694988672
"19667",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694988672
"19669",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694988924
"19670",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:3b:c7:c6",-53,1139694988924
"19671",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694988924
"19672",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694988924
"19673",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694988924
"19674",2006-02-11 15:56:28,12.55,7.38,0,"00:14:bf:b1:97:90",-71,1139694988924
"19675",2006-02-11 15:56:28,12.55,7.38,0,"00:0f:a3:39:dd:cd",-55,1139694988924
"19678",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694989176
"19679",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694989176
"19680",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:81",-60,1139694989176
"19681",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:90",-70,1139694989176
"19682",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:dd:cd",-68,1139694989176
"19684",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694989428
"19685",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694989428
"19686",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694989428
"19687",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:3b:c7:c6",-50,1139694989428
"19688",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:81",-54,1139694989428
"19689",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694989428
"19690",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694989428
"19691",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:90",-71,1139694989428
"19692",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694989428
"19695",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694989680
"19696",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694989680
"19697",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:3b:c7:c6",-53,1139694989680
"19698",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:dd:cd",-58,1139694989680
"19699",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:81",-61,1139694989680
"19700",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:90",-63,1139694989680
"19701",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694989680
"19704",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:e1:c0",-40,1139694989932
"19705",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:3b:c7:c6",-48,1139694989932
"19706",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:81",-61,1139694989932
"19707",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694989932
"19708",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694989932
"19709",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694989932
"19710",2006-02-11 15:56:29,12.55,7.38,0,"00:14:bf:b1:97:90",-71,1139694989932
"19711",2006-02-11 15:56:29,12.55,7.38,0,"00:0f:a3:39:dd:cd",-55,1139694989932
"19713",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694990184
"19714",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:3b:c7:c6",-48,1139694990184
"19715",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694990184
"19716",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:dd:cd",-54,1139694990184
"19719",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:e1:c0",-40,1139694990436
"19720",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694990436
"19721",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:3b:c7:c6",-50,1139694990436
"19722",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:81",-62,1139694990436
"19723",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694990436
"19726",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694990688
"19727",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:3b:c7:c6",-50,1139694990688
"19728",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694990688
"19729",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:dd:cd",-55,1139694990688
"19730",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694990688
"19731",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:81",-57,1139694990688
"19734",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:8d",-47,1139694990940
"19735",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694990940
"19736",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:3b:c7:c6",-56,1139694990940
"19737",2006-02-11 15:56:30,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694990940
"19738",2006-02-11 15:56:30,12.55,7.38,0,"00:0f:a3:39:dd:cd",-55,1139694990940
"19741",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694991192
"19742",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8d",-48,1139694991192
"19743",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:3b:c7:c6",-56,1139694991192
"19744",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:81",-61,1139694991192
"19745",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694991192
"19746",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694991192
"19748",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:e1:c0",-40,1139694991444
"19749",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694991444
"19750",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694991444
"19751",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:81",-61,1139694991444
"19752",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:dd:cd",-68,1139694991444
"19753",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:90",-71,1139694991444
"19756",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:e1:c0",-43,1139694991696
"19757",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:81",-55,1139694991696
"19758",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:3b:c7:c6",-55,1139694991696
"19759",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694991696
"19760",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694991696
"19761",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694991696
"19762",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8a",-63,1139694991696
"19763",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:dd:cd",-67,1139694991696
"19764",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694991696
"19767",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:e1:c0",-42,1139694991948
"19768",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694991948
"19769",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:3b:c7:c6",-53,1139694991948
"19770",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:81",-56,1139694991948
"19771",2006-02-11 15:56:31,12.55,7.38,0,"00:0f:a3:39:dd:cd",-56,1139694991948
"19772",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:8a",-62,1139694991948
"19773",2006-02-11 15:56:31,12.55,7.38,0,"00:14:bf:b1:97:90",-69,1139694991948
"19776",2006-02-11 15:56:32,12.55,7.38,0,"00:0f:a3:39:e1:c0",-41,1139694992200
"19777",2006-02-11 15:56:32,12.55,7.38,0,"00:14:bf:b1:97:8d",-54,1139694992200
"19778",2006-02-11 15:56:32,12.55,7.38,0,"00:14:bf:b1:97:8d",-55,1139694992200
"19779",2006-02-11 15:56:32,12.55,7.38,0,"00:14:bf:3b:c7:c6",-51,1139694992200
"19780",2006-02-11 15:56:32,12.55,7.38,0,"00:14:bf:b1:97:81",-57,1139694992200
